logFC	AveExpr	t	P.Value	adj.P.Val	B	PP2_Hom_96_d14_1	PP2_Hom_96_d14_2	PP2_Hom_120_d14_1	PP2_Hom_120_d14_2	PP2_WT_d14_1	PP2_WT_d14_2
ITGA8	-5.79997945128769	7.51452297892764	-16.1695370317694	7.77814653172582e-08	0.000133015573305459	8.53089012245166	8.97440169767639	9.19889401947015	9.69553273174094	9.92256940187335	3.84979834334192	3.44594167946311
DLX5	-7.40020096841627	9.84747614219759	-16.0799617866405	8.15507665049503e-08	0.000133015573305459	8.49153753824369	12.6042908272483	13.0605598075371	11.4794139719402	12.1125745866199	4.56135066711198	5.26666699272818
CAPN2	-4.45256638422825	14.3603208775379	-15.6421304362558	1.03147169833101e-07	0.000147360075938837	8.29463673958096	15.8111263512428	15.6668912356328	15.8988727832055	16.0011483190416	11.2566159048211	11.5272706712837
IRX1	-4.9708421505649	10.4284615269035	-15.3958973622748	1.18037681180999e-07	0.000147360075938837	8.18048278679892	12.1757808895413	11.6184001980257	12.4373366166341	12.1101179374996	7.02019489271342	7.20893862700711
PPP2R2B	-5.18807928857861	10.4818928692476	-15.2760112038493	1.26139750502398e-07	0.000147360075938837	8.12398496867192	11.856303494181	11.9118470886547	12.3776125992041	12.6992473463886	6.93092644159757	7.11542024545947
KCNJ2	-4.25345164013077	9.49051615619352	-15.2227137309795	1.2993835989646e-07	0.000147360075938837	8.09867160800113	11.102817788602	10.8781851669496	10.7735506240644	10.8787798986658	6.60782880585387	6.70193465302548
COL5A2	-5.2368528386769	11.982381182318	-15.2128681694843	1.30653874687693e-07	0.000147360075938837	8.09398219606703	13.3531596684947	13.4853194698488	13.9225819112802	14.1509341312175	8.2469336829414	8.73535823012544
TFAP2A	-4.59941766206461	7.41057121924829	-15.1310907365962	1.3676888647472e-07	0.000147360075938837	8.05487048926901	9.1876591891777	9.06658018477779	8.886334981062	8.63426740472849	4.17661076554386	4.51197479019992
TRIML2	-5.81511630889842	9.83985194453524	-15.102352669996	1.38992714524464e-07	0.000147360075938837	8.04105721393012	12.1634646074611	12.1289439452348	11.2529852463658	11.5675023909438	5.58095488584065	6.34526059136526
MIR205HG	-5.66387932352644	13.1006871741099	-15.0099619325051	1.46418598716037e-07	0.000147840950817849	7.99640452179086	14.6078210614495	14.5425083652986	15.4126416363914	15.3916167313355	9.07100945987295	9.57852579031169
LEFTY1	4.41392639099237	7.60288678201026	14.5459898820175	1.91032562046866e-07	0.000182410703480047	7.76640587382134	6.42515398376467	5.92207185818452	6.26596440360946	5.91312169449258	10.4224316921977	10.6685770598127
GAS1	-4.46785303996369	9.98487508318356	-14.4534170827124	2.0163385256153e-07	0.000182410703480047	7.71933676862927	11.6591099846216	11.566780425268	11.0697952990149	11.600952010448	6.85718792580952	7.15542485393934
IRX4	-4.80651356312208	8.95617605037707	-14.3322221337701	2.16512589489535e-07	0.000182410703480047	7.65710555586313	10.9527338064106	10.4520694613688	10.1988084594751	10.6297772250833	5.46581436408168	6.03785298584303
LEF1	-5.21774500716832	10.6534893157406	-14.2514039549424	2.27110192476409e-07	0.000182410703480047	7.61521869310256	11.9143492071324	12.164203982225	12.5833933680394	12.9090040484569	6.91672268054171	7.4332626080485
SCGN	4.11731472589631	11.3089707731067	14.2234515571155	2.30908505345155e-07	0.000182410703480047	7.60065839739736	9.87665516501209	9.69104379116562	9.99940974532285	10.1790214230643	14.0179432514293	14.0897512626458
IRX3	-3.92723561052028	9.718021654177	-14.2135438201247	2.32271693735204e-07	0.000182410703480047	7.59548844854024	11.0580647481041	11.0411249037768	10.9326305750808	11.0765805371068	6.97856613235085	7.22116302864277
A4GNT	4.07597572422095	6.02830060322647	13.8715694077626	2.85269660919688e-07	0.000214888553293505	7.41409595593047	4.91078709498824	4.566102959603	4.78980725250361	4.41187080684975	8.67773810332972	8.81349740208449
GALR1	4.40343609066515	5.59544611283671	13.8226355470099	2.93895870850389e-07	0.000214888553293505	7.38766399551101	4.27303743131622	4.03001988956414	4.31040364401082	3.8970753655688	8.20015083755595	8.86198950900434
IFI16	-4.68679872316297	7.53670794484563	-13.6727078806803	3.22179383559256e-07	0.000217917911782769	7.3059210158241	8.96813661158028	8.58035026305424	9.53222735252166	9.31518251644365	4.3722862334082	4.45206469206578
LOC100422737	3.79523792736651	5.86176303957579	13.6357785558177	3.29600956016276e-07	0.000217917911782769	7.28560930026677	4.67182143239461	4.71045915984247	4.58402579173528	4.42042853784212	8.34045310093556	8.4433902147047
CXCR7	-4.0199217122218	8.61002538083221	-13.6344187068866	3.29877836949209e-07	0.000217917911782769	7.28486001397773	9.88579671375312	9.89441919554365	9.89786799803411	10.1219132322937	5.67870417122127	6.18145097414742
GP2	7.68719631087888	7.4436122183309	13.5896073775968	3.39147853651734e-07	0.000217917911782769	7.26011491909611	6.29693513660883	4.71518125522464	4.06578217768876	4.44695522262954	12.5034578542689	12.6333616635647
TEK	-3.9856980029203	9.17805918533895	-13.4808766459372	3.62865175082076e-07	0.000220986364691892	7.19963674709039	10.4901850473282	10.1865799192972	10.6044474634685	10.7452883151557	6.4870500631907	6.55480430359345
MAFB	-4.26853471149429	12.110056015007	-13.4725006399192	3.64767155452567e-07	0.000220986364691892	7.19495203711488	13.2364594425324	13.2617156710253	13.8127280064737	13.8207005553221	9.24435118844016	9.28438122624802
RSPO3	-4.0960205727606	8.39135523717991	-13.3859850451438	3.85072931058169e-07	0.000226807956393261	7.14634591983322	9.61048716571699	9.81989097877141	9.6208091710715	9.97559439684053	5.38447482366203	5.936874887017
ARHGDIB	-4.00432152130787	10.322733673688	-13.139721410586	4.5007227321835e-07	0.000257927904900592	7.00578469787562	11.4135767014663	11.5055846941668	11.7029656435346	12.0079030173283	7.53485006599692	7.7715219196353
GJA1	-4.43823866929228	11.9215025089305	-13.0449059765031	4.78269215777035e-07	0.000260247326968351	6.95078040422253	13.0160881207308	13.1227914706997	13.763448659981	13.7013333433666	8.79511345693756	9.13024000186698
PAGE4	-4.46695792293373	7.54606138057822	-13.0436145141052	4.78666560637883e-07	0.000260247326968351	6.95002775237632	9.34488211968758	9.27495188277553	8.59742365757868	8.92293175951607	4.28216216736252	4.85401669654894
FOXQ1	3.57703699265997	11.4376354526384	12.9611334837806	5.04818020238979e-07	0.000267604032528683	6.90176514565916	10.1321449440298	10.2978588165507	10.2871360820504	10.2640193110425	13.7169333890201	13.9277201731366
H19	4.19569997585811	13.6109670895773	12.8310553602772	5.49339920012647e-07	0.00028410252838898	6.82487064693709	11.8062045111127	12.0157944978752	12.5842864497775	12.4433162650661	16.3597862143091	16.456414599323
WNT5A	-3.89270244695552	10.0264568618226	-12.6636380858417	6.13175458835795e-07	0.000309566010217957	6.7244736092353	11.2511899616883	11.1787360225665	11.3188373334279	11.5473340588818	7.13294172651844	7.72970206785276
ITLN2	-4.17487879196054	10.1493011370967	-12.5490493536089	6.6159737503796e-07	0.000326244435821044	6.65481282120317	11.3868564857633	11.1866342972317	11.9026748604653	11.6875439608738	7.09935597451527	7.6327412437307
SLN	-4.95182002959317	8.56907454562551	-12.4482874623919	7.0769450077873e-07	0.000338724990404988	6.59291330618916	10.8036993274994	10.5388132531127	9.61633693500993	9.91987537300417	5.04012802883006	5.49559435629673
FBN2	-4.93848121416171	10.3877234302002	-12.4249823156678	7.18856091691402e-07	0.000338724990404988	6.57850987251674	11.4967985651467	11.6565125606593	12.4029713805537	12.5792528333233	6.83754164649717	7.35326359502092
FLJ42875	3.75554557722114	8.23698606319115	12.3230852998652	7.70003026645708e-07	0.000347420315590312	6.5151473398896	7.38374480536012	6.90946719013317	6.7375419944802	6.90979615982959	10.7848048046282	10.6965614247156
CHRM1	5.79774733990327	6.55185515855711	12.3077132460016	7.7806331989859e-07	0.000347420315590312	6.50553361270997	5.71868327433602	4.37204739174035	4.33421454241624	4.05214563919815	10.2258922510013	10.6081478526507
NMNAT2	-4.46739987659222	7.98138365038453	-12.2601851722426	8.03581848333862e-07	0.000347420315590312	6.47571766217526	9.05391587002727	9.2202398326486	9.76356936342867	9.84434270422319	4.65621467015022	5.35001946182921
SOX17	-5.10951820118862	10.8352176111911	-12.2163019460884	8.27968838099029e-07	0.000347420315590312	6.44806455754795	13.0282216023601	12.8853323373884	12.1508126921735	12.0891947477606	6.93707967679027	7.9206646106738
GFRA3	3.61053817905783	9.21647618128825	12.2101280912998	8.31465122412361e-07	0.000347420315590312	6.44416452089664	8.17132749453219	8.00506721868533	8.17081587387968	7.70464323264536	11.5079332208038	11.7390700471831
MSX2P1	-3.82716758601542	11.9061207086849	-12.2028327256684	8.35617623802392e-07	0.000347420315590312	6.43955297333318	12.7496657353298	13.1522920397332	13.3727072991082	13.4527078752559	9.38830731229969	9.32104399038298
CADPS	4.1043120223054	9.0914475671136	12.0921126645817	9.01543892222245e-07	0.000360779203975024	6.36915679027291	7.55786220736583	7.23264740627715	8.12445142052531	7.97841320454561	11.7906068467751	11.8647043171926
NETO1	4.02688346975683	7.5930151010143	12.067555028059	9.16934662048628e-07	0.000360779203975024	6.35343863858531	6.64524275406908	6.48247749979848	5.8249605469414	6.05020164357249	10.3798542454794	10.175353916225
NPR3	-4.3654054412208	7.32370412457616	-12.0646215043103	9.18792539834527e-07	0.000360779203975024	6.35155848456033	8.11516364420915	9.17735204818451	9.05876005113531	8.76408134307008	4.37472459674024	4.45214306411768
C1QL1	3.34446383614344	7.2009671952626	11.9888120942387	9.68281243418087e-07	0.000367976409772846	6.30278127702906	6.28467324089132	6.01363909837391	5.96600827867658	6.08026304825067	9.43853359117381	9.42268591420931
KRT23	-5.2905302570705	8.93402003313662	-11.9835420042142	9.71829793778504e-07	0.000367976409772846	6.2993767914181	10.263345674533	10.0698965190923	10.8785150409063	11.5783632407755	5.26786604527214	5.54613367824044
CYP1B1	-3.87595651193257	8.37886798408736	-11.9520897504536	9.93309644239651e-07	0.00036951118765715	6.2790216211855	9.39001037749264	9.35124846345445	9.89886359063329	10.0432915206792	5.73324637128529	5.85654758097934
RGS10	-4.18740103018561	10.4224758696411	-11.9198535435232	1.01587199384314e-06	0.000371385725675365	6.2580931802132	11.7580348397706	11.2933979346612	12.2516521307173	11.9700199469961	7.40403974087731	7.85771062482407
DLX6	-5.55498664201269	8.63433964934361	-11.8777200021238	1.04622188483982e-06	0.000371385725675365	6.23063810835623	10.5831002914633	11.266823588899	9.54142659427505	10.552656978754	4.62052835716905	5.24150208550126
WNT6	-4.90448275175264	9.93968069435835	-11.8713551017589	1.05089339466713e-06	0.000371385725675365	6.22648061809637	12.1408842122648	11.955663161327	10.8111244087552	11.3903613307566	6.49186553524313	6.84818551780339
SIX1	-5.4225661967098	8.70616749757915	-11.8331861683858	1.07939674088337e-06	0.000375205385142473	6.20149381621425	10.847654414918	9.43139087930844	10.8817622347134	10.8939507236565	4.94382943459829	5.23841729828027
TBX2	4.17070506129765	8.31915403949473	11.6884266123065	1.19554725223396e-06	0.000402811185339981	6.10586121418334	7.3200316623432	7.32424798262232	6.62077944717068	6.45061698411252	11.153063878067	11.0461842826527
GNB4	-4.05413023321602	11.2408319973955	-11.6869426819645	1.19680742673169e-06	0.000402811185339981	6.10487371594541	12.3036587715831	12.1513776442868	13.0285380220924	12.8852605292409	8.49907992843588	8.57707708873371
GPR87	-3.39748326096896	6.99378224903001	-11.6566914090695	1.2228205735329e-06	0.000405135741268619	6.08471070491398	8.20201149637201	7.81224117274721	8.23451223465616	8.25634177363658	4.65908787484583	4.79849894192223
TMEM132B	-3.16398547233831	6.73806540657998	-11.5734215400782	1.29771613196596e-06	0.000423334967110865	6.02889356475789	7.88535423147853	7.82214952210883	7.67594138399304	7.7874637851906	4.62308483001895	4.63439868668992
FZD10	-5.85537544902829	8.71473875902144	-11.439661103582	1.42888844160208e-06	0.000459062886601976	5.93824970417121	9.92428008393688	9.92822235493574	11.5075934751595	11.3060263874247	4.7750174715306	4.84729278114124
SOX9	3.30500253435527	8.01319990728303	11.3446180130379	1.53100533122653e-06	0.000484528911094437	5.87309700788691	7.11198453999986	6.63975487709252	6.9334705305138	6.96091963571891	10.1051273946256	10.3279424657475
C1orf105	-3.23844748385397	5.79884434141921	-11.2360919049982	1.6576039050391e-06	0.000513042164004914	5.79793224813514	6.92285905989663	6.71603390389582	6.84236009943343	7.03205428092292	3.82351762642589	3.45624107794057
CPA2	4.02748943521306	7.27312745556734	11.2263752279535	1.66949204472454e-06	0.000513042164004914	5.79116212033904	6.53976142697763	6.00128059291709	5.49599941320869	5.68548247554854	9.836030709395	10.0802101153571
SLC25A12	-3.63854027191326	8.91379120686965	-11.1659985829708	1.74551048428945e-06	0.000525839444209933	5.74894449485318	9.87583107157325	9.99934645367388	10.3171324926458	10.3142418388033	6.14121068655421	6.83498469796741
ITLN1	-3.55197289886703	7.3921307943097	-11.1542575467845	1.76073384922209e-06	0.000525839444209933	5.7407045985506	8.32590777355967	8.34145354358497	8.90063474523535	8.73649098001483	4.81605642803342	5.23224129542993
SLC28A2	4.23699130125479	7.13977755733104	11.0920088615589	1.84393982871186e-06	0.000543040279555643	5.69685343508037	6.42347249860846	5.83568000295942	5.19000733259552	5.46062866015437	9.97124918403293	9.95762766563553
HLA-DRB5	-3.141193427007	11.2597218364455	-11.0293780596339	1.93207079103806e-06	0.000561200397988645	5.65245143058279	12.2273864595052	12.1790031052743	12.4942170776748	12.3265386060035	9.02482914537962	9.30635662483529
MMRN1	-5.29030834219634	8.50866246584612	-10.9534332904499	2.0452468628562e-06	0.000586046141621659	5.59822805615296	9.47817475293465	9.72044467458555	10.8155689149654	11.0742059771607	4.92950658589215	5.03407388953831
OLIG3	-3.7725617611384	7.99800095897444	-10.9219280429486	2.09433403958963e-06	0.00059211011967278	5.57560982759213	8.76839368561063	9.79063339580039	9.2104340689906	9.25262503368068	5.58095488584065	5.38496468392371
ATP1A2	-4.47415790817638	7.34583924808696	-10.9001991089746	2.12894829863409e-06	0.00059397657531891	5.55996759275581	8.28183426859322	8.34992539548551	9.38740431093309	9.32973689490455	4.24206938365248	4.48406523495294
RCSD1	-3.12679379540018	6.63120925679664	-10.8665499514088	2.18380735154412e-06	0.000601369494573266	5.53567530463564	7.8279430071377	7.70838106384004	7.70458836423052	7.45298298584521	4.69303290467387	4.40032721505251
METTL7A	-2.99969144899138	10.3769455654211	-10.8494584510406	2.21226957913276e-06	0.000601396976358091	5.52330428216469	11.4263260089182	11.4209662858992	11.1991469616662	11.4609316038559	8.38355337046095	8.37074916172603
PFKP	-2.98178833236415	12.8398608371326	-10.8068580398096	2.28501429191726e-06	0.00061330940564321	5.49237485851986	13.8241431054678	13.7352651237874	13.9833233111048	13.7924295846558	10.7991414683159	10.9048624294637
DLX2	-4.88246465044793	7.92730654421215	-10.7461971684344	2.39320777843297e-06	0.000634319721673658	5.44809818113759	10.126311570639	10.1705151586841	8.86070891162836	9.06164340316108	4.41354859385987	4.93111162730052
EGR2	-4.42891146384846	8.95928928312913	-10.7097432071144	2.4609453936899e-06	0.000636410106274634	5.42135674484299	11.2692351670409	10.5365770671405	9.94491802990504	9.99164215356132	6.06630838142468	5.94705489970231
KCTD16	3.14448496035813	7.2193787515613	10.7096496748511	2.4611218974967e-06	0.000636410106274634	5.42128800314199	6.37491770816805	5.8772198394365	6.31491731316702	6.11781353166281	9.37047200330301	9.26093211363042
BNC1	-3.72719591926362	7.49990534814257	-10.6560449538844	2.56462121640162e-06	0.000655183473163613	5.38178163279128	9.12957071990213	8.94105842495097	8.27385259069327	8.62473421604208	4.73437160516524	5.29584453210173
STAT4	4.34181412242546	8.05796091068104	10.6165486478694	2.64396056139968e-06	0.000667411187427605	5.35253261767103	7.39589079427967	6.73247327861302	6.32394818690177	5.99044588636241	10.8900844675912	11.0149228503382
ITGAL	3.10401976819271	5.72129106864689	10.5789516489158	2.72201333913204e-06	0.000679030245211243	5.32457874780407	4.49716963342189	4.66715654994	4.67675209739092	4.9053929695778	7.60110878014496	7.98016638140576
ST6GALNAC2	-3.14246416648707	8.09940869875973	-10.5197211286932	2.85019959905445e-06	0.000702739910445936	5.28031827746713	9.0128012714028	8.8641056185655	9.34046782873054	9.37021229832285	5.94295154350173	6.06591363203497
STAT1	4.56651724008942	10.812897967864	10.5041430914709	2.88501242524027e-06	0.000703147166262007	5.26863216577149	10.0836780086143	9.59409613901896	8.70590547429326	8.77922259607691	13.7228728513931	13.9916127377875
LRRC32	-3.11559534495647	8.56621833075415	-10.469081333482	2.96509927156523e-06	0.000706173455353598	5.2422606613159	9.54599756118107	9.6195622400409	9.76125570566201	9.49218494274122	6.22065231381991	6.75765722107976
LOC153469	-3.02276827489787	5.38845251324575	-10.4624552941452	2.98050875459781e-06	0.000706173455353598	5.23726610214751	6.45878549762498	6.1113381979752	6.59580185790234	6.4182421993443	3.37607059723511	3.37047672939256
NPHS1	3.12983631522649	6.97193570637064	10.4552607737185	2.99734064241765e-06	0.000706173455353598	5.23183913075266	5.84646966498457	5.86231354180146	5.771259022417	6.23458550931087	8.87441836524915	9.24256813446079
CYP26A1	-3.54682427584317	7.98977551440777	-10.4255348934923	3.06800857294274e-06	0.000714879711875582	5.20937312417161	9.28056048818293	8.59044385880912	9.40922872529016	9.40796801980641	5.48178116662752	5.76867082773046
PIK3AP1	3.74592343263986	5.60703516975963	10.3775756885102	3.18593923770667e-06	0.000716853226769919	5.17297971503027	5.00886356227682	4.29074336958378	4.23642773308733	3.89754143723743	8.20055215685506	8.00808275951734
P02616	3.90679646119536	6.09789350943981	10.3760449605561	3.18978491556808e-06	0.000716853226769919	5.17181513283226	5.27315848633731	5.1849061226602	4.51631410745988	4.20813337304135	8.65227158653681	8.75257738060328
LIX1	-6.20870570948988	7.98025313013358	-10.3726754983651	3.19826817735011e-06	0.000716853226769919	5.16925098023638	9.34112338623181	8.96702258783929	10.9572257095091	10.933915116274	3.66452628835853	4.01770569258879
SYT7	-2.96309872765968	10.6753416532191	-10.3673575171467	3.21170800524157e-06	0.000716853226769919	5.16520217253733	11.5702033882435	11.8340921365632	11.5730895995564	11.6747797920594	8.87083494209898	8.52905006079287
lincRNA:chr14:101430757-101433381_F	3.671823871389	8.33170848269809	10.3308508314995	3.30567251137116e-06	0.000726169593305756	5.13734722959383	7.10184316403407	6.47538413579471	7.5349688970684	7.31887257204319	10.7810090013728	10.7781731258753
FBLN2	-3.03815473988176	8.96790281665808	-10.3125182382677	3.35400194654021e-06	0.000726169593305756	5.12331912226201	9.82777697509196	9.83204203222025	10.2424311703923	10.0202340754369	6.7863617610093	7.09857088579785
LPL	-4.91658767358787	9.57032802189544	-10.2994862565973	3.38883254794459e-06	0.000726169593305756	5.11333066266022	10.8328561052109	10.301000060333	11.9200374722077	11.7828686812807	6.20650483795112	6.37870097438927
ADRB2	-3.28737733576188	7.12014543946056	-10.2988674465978	3.3904963585885e-06	0.000726169593305756	5.11285603205185	7.99113493453637	7.92415456153347	8.51956463305474	8.4288974097335	4.7445185490073	5.11260254889798
CUX2	3.12969223806379	8.7892315400204	10.2792989903513	3.44357925425054e-06	0.000726169593305756	5.09783103963568	8.05592676776613	7.79978401647499	7.74833313957213	7.37995925218329	10.8603545786597	10.8910314854662
TNC	-4.04946864360806	9.14050340463176	-10.2737025992967	3.45892892491423e-06	0.000726169593305756	5.09352836726815	10.1634227697238	9.90210804321504	11.1488401607962	10.7469341696027	6.35563443634501	6.52608084810777
ADM	-2.92057437747661	13.9338490041374	-10.2523510823866	3.51819007499305e-06	0.000731369630883849	5.07708947522401	14.7913556074375	14.815600775425	15.0692750942764	14.9532637093797	11.831841184034	12.141757654272
lincRNA:chr14:101396955-101397357_F	3.1358255266022	6.12992383741521	10.166942271358	3.76672330823447e-06	0.000767648897864847	5.01096205950154	4.92740275169678	4.91980939406344	5.39327969415498	5.09810280760939	7.98115908759197	8.45978928937472
ENST00000506335	-3.26667283462319	6.12259883600414	-10.1668483473892	3.76700708488459e-06	0.000767648897864847	5.01088901199597	7.49750166155729	7.29823337202214	7.1680082675179	6.88221582241682	3.66452628835853	4.22510760415216
PRRT2	-3.44993999087909	12.9799843053998	-10.155549637763	3.80131740595213e-06	0.000767648897864847	5.00209639514262	13.7538128173611	13.8105197135379	14.400642471539	14.5548822070001	10.6500026043392	10.7100460186216
NRG3	3.06747257037801	6.91909813226506	10.1413895804773	3.84480527093149e-06	0.000769106141177653	4.99106231252314	5.88608179084746	5.64398692627069	6.2627997586893	5.7935606260821	8.89130158936637	9.03685810233443
VGLL1	-3.09319164103783	7.3466315414059	-10.1232766311568	3.90123667338687e-06	0.000770208250688886	4.97692397159447	8.36296478274352	8.21497330778803	8.18821734718085	8.74462624929497	5.13629061839623	5.43271694303179
DYNC1I1	-2.75943902813515	7.07600255467489	-10.1163803861445	3.92296222761741e-06	0.000770208250688886	4.9715339055701	8.09238372212567	8.01822933998388	7.90248746922682	7.97016172487674	5.231250986335	5.24150208550126
A_33_P3377090	-2.78788978191213	7.20414633885422	-10.0696909034099	4.07361552426317e-06	0.000792449023637397	4.93493838781005	8.07436068517856	8.15373689898491	8.28722124008194	8.01845290705432	5.39448930982463	5.29661699200098
STMN2	-5.29037446775934	12.5466319498663	-9.92446516623927	4.58462502147396e-06	0.000873913120516729	4.81994816344093	13.4867684726322	13.5912627541301	15.2942110106516	14.8681181857304	9.02203685080726	9.01739442524621
PTPRZ1	-4.75677022628287	9.32859860582021	-9.9237869312144	4.58717187852958e-06	0.000873913120516729	4.81940697382577	10.2950169294573	10.4216531298781	11.3088976342701	11.6311870313859	5.63690822889405	6.67792868103588
LUM	-3.00542840373373	7.28658686544901	-9.91613125658524	4.61602855583256e-06	0.000873913120516729	4.81329551674497	8.49881825314945	8.0048658233266	8.5315291537946	8.11837210317035	5.20914011781216	5.35679574144089
NTF4	-3.22995218643713	8.95796292557906	-9.88982076476469	4.71674078160055e-06	0.000885077624186355	4.79225417523017	10.3302659705652	10.2629264000038	9.61323041205601	9.93203183494074	6.61859863309637	6.99072430281226
S100A14	-2.84948703480515	10.7240335904646	-9.86720826881291	4.80523956012309e-06	0.000893774558182895	4.77412318583879	11.4090787552794	11.6968204204484	11.8642607310926	11.725290501445	8.73783844164651	8.91091269287586
SFRP2	-5.88524325634034	8.76070778886496	-9.84380363377276	4.89877483845911e-06	0.000903248884127712	4.7553110838224	9.93011742803774	9.70821579631734	11.5302816756623	11.7212072638963	4.7238693565093	4.95055521276683
FABP7	-3.21570142199453	8.24391602330294	-9.83030329933384	4.9536417181225e-06	0.00090549154302646	4.74443850517586	9.38151249323811	9.69803491248405	8.89865916513778	9.28505941834454	5.90578640726289	6.29444374335029
HOXB4	-3.504016992309	8.58425637276078	-9.81797280285943	5.0043478844139e-06	0.000906941816590703	4.73449439958512	9.44176197022182	9.29157667515101	10.2504405855072	10.0252689165751	6.18516966912381	6.31132041998575
ONECUT2	3.42498106637625	13.1570460219803	9.80704759311268	5.04975451810484e-06	0.000907415210185551	4.7256726895049	12.6621102016529	11.9009142591845	11.7123430857475	11.7861751195016	15.4517304607003	15.4290030050954
ANGPT1	-2.67404799562883	7.15065176242624	-9.78755056527596	5.13192191888926e-06	0.00091150048260895	4.70990400745579	8.09011658448376	7.95581448456882	8.09155837653663	8.03051493162086	5.29821216195841	5.43769403538897
F3	3.00332731493012	10.2413633791276	9.78132628473719	5.15846339903197e-06	0.00091150048260895	4.70486306792519	9.52991610702164	9.41130288455163	8.9003247682632	9.11947333676718	12.1780619863895	12.3091011917725
F5	3.35643152721727	5.76612989298899	9.76512014748132	5.22828348936715e-06	0.000916202670318521	4.69172228089306	5.00824177557145	4.38342274141416	4.24685174289271	4.95076127578794	8.20231137140473	7.80519045086294
lincRNA:chr14:101365673-101366049_F	2.88945133912814	6.3293831654363	9.73726531059261	5.35074110446154e-06	0.00092257793093093	4.66908294712837	5.28526577491751	5.51375209933371	5.24082094033279	5.425092061657	7.99922424779399	8.5121438685828
POSTN	-3.08751263627457	6.02706877899605	-9.73244234546531	5.37226425812138e-06	0.00092257793093093	4.66515618418054	7.39503656609443	7.27668085998098	6.80636443816907	6.74687676677246	4.01794791035751	3.91950613260184
ST8SIA3	2.87196757359138	9.90137387009931	9.72312497756761	5.41411564705222e-06	0.00092257793093093	4.65756443501479	9.23085863767433	8.72094921285146	8.78812364776666	9.03627388398297	11.7673867359599	11.8646511023606
IER5	-3.21434947258034	13.5422701119318	-9.7176882979012	5.43870219611235e-06	0.00092257793093093	4.65313115987781	14.2878187015541	14.2878187015541	14.9720234269087	14.907218914484	11.3671543094968	11.431586617593
LOC553137	2.96400916659835	6.13418929058434	9.64432959927874	5.78280018455171e-06	0.000967068299783572	4.59305891247742	5.50239471018153	4.93684266998922	5.00470860921297	5.14079895082252	8.2879325765408	7.93245822675902
SLC2A14	-2.84389370237739	15.1350583178402	-9.62839012673687	5.86070453921554e-06	0.000967068299783572	4.57994381256383	16.1695364036197	16.1959511081178	15.9934091547254	15.9731948747342	12.9849779879844	13.4932803778595
IRX5	-3.44163627168583	9.03286244858448	-9.62236422521611	5.89045751573544e-06	0.000967068299783572	4.57497982170395	10.0153041192866	9.68341898847907	10.402246815098	10.619328233722	6.48382828566854	6.99304824925266
