DB 0 MOTIF	1	MEME
  -9.5	4
  -8.5	4
  -7.5	6
  -6.5	6
  -5.5	4
  -4.5	6
  -3.5	11.5
  -2.5	13
  -1.5	20.5
  -0.5	33.5
   0.5	30
   1.5	17
   2.5	21
   3.5	13
   4.5	7
   5.5	8
   6.5	6
   7.5	5
   8.5	7
   9.5	5.5
  10.5	5
  11.5	2
  12.5	5.5
  13.5	3
  14.5	2.5
  15.5	1
  16.5	3
  17.5	0
  18.5	3
  19.5	1
  20.5	1
  21.5	1
  22.5	1
  23.5	1
  24.5	2
  25.5	1
  26.5	1
  27.5	4
  28.5	1
  29.5	1
  30.5	1
  31.5	1
  32.5	0
  33.5	1
  34.5	0
  35.5	1.5
  36.5	1
  37.5	2
  38.5	1
  39.5	1
  40.5	0
  41.5	0
  42.5	0
  43.5	0
  44.5	0
DB 1 MOTIF	ATYGATY	DREME
 -47.0	0
 -46.0	0.5
 -45.0	0
 -44.0	1
 -43.0	1
 -42.0	3.33333
 -41.0	1.5
 -40.0	1
 -39.0	1.5
 -38.0	0
 -37.0	1
 -36.0	1.5
 -35.0	0
 -34.0	1
 -33.0	1
 -32.0	1
 -31.0	1.5
 -30.0	2
 -29.0	2
 -28.0	1.5
 -27.0	0
 -26.0	0
 -25.0	0.5
 -24.0	1
 -23.0	3.33333
 -22.0	1.33333
 -21.0	0.5
 -20.0	1
 -19.0	0.5
 -18.0	0.5
 -17.0	2.5
 -16.0	3
 -15.0	3.5
 -14.0	7.83333
 -13.0	1
 -12.0	5
 -11.0	4.5
 -10.0	2.5
  -9.0	5.83333
  -8.0	7
  -7.0	8
  -6.0	10.5
  -5.0	8
  -4.0	20
  -3.0	16.5
  -2.0	26
  -1.0	36.3333
   0.0	49.5
   1.0	36.8333
   2.0	29.5
   3.0	19.1667
   4.0	19
   5.0	10
   6.0	8.33333
   7.0	9.83333
   8.0	9
   9.0	6.5
  10.0	7.83333
  11.0	3.33333
  12.0	2.5
  13.0	8
  14.0	5
  15.0	5.83333
  16.0	1.5
  17.0	2.5
  18.0	3
  19.0	1
  20.0	1
  21.0	2
  22.0	2.5
  23.0	2.5
  24.0	2.5
  25.0	1
  26.0	2.5
  27.0	2
  28.0	4
  29.0	0.5
  30.0	0
  31.0	1
  32.0	1
  33.0	1
  34.0	1.5
  35.0	1.5
  36.0	1.5
  37.0	0.333333
  38.0	1.5
  39.0	1
  40.0	0.5
  41.0	1
  42.0	1.5
  43.0	0
  44.0	1
  45.0	0
  46.0	0
  47.0	0
DB 2 MOTIF	MA0038.1	Gfi1
 -45.5	1
 -44.5	1
 -43.5	4
 -42.5	2
 -41.5	1
 -40.5	2
 -39.5	1
 -38.5	4
 -37.5	2
 -36.5	1
 -35.5	1
 -34.5	3
 -33.5	1
 -32.5	2
 -31.5	3
 -30.5	2
 -29.5	4.5
 -28.5	2
 -27.5	1
 -26.5	1
 -25.5	3
 -24.5	1
 -23.5	4
 -22.5	4
 -21.5	2
 -20.5	2
 -19.5	1
 -18.5	1
 -17.5	3
 -16.5	3
 -15.5	2
 -14.5	5.5
 -13.5	5.5
 -12.5	4
 -11.5	6
 -10.5	3
  -9.5	3
  -8.5	6.5
  -7.5	7
  -6.5	6
  -5.5	5
  -4.5	11.5
  -3.5	11
  -2.5	6
  -1.5	24
  -0.5	22.5
   0.5	25
   1.5	24
   2.5	11
   3.5	11
   4.5	8
   5.5	6
   6.5	5
   7.5	7
   8.5	4
   9.5	6
  10.5	6
  11.5	2.5
  12.5	2
  13.5	8
  14.5	6
  15.5	3.5
  16.5	3
  17.5	3
  18.5	2
  19.5	3
  20.5	0
  21.5	1
  22.5	5
  23.5	4
  24.5	2
  25.5	4
  26.5	1
  27.5	3
  28.5	8
  29.5	3
  30.5	3
  31.5	2
  32.5	1
  33.5	3
  34.5	4.5
  35.5	3
  36.5	3
  37.5	2
  38.5	0
  39.5	1
  40.5	0
  41.5	3.5
  42.5	2
  43.5	0
  44.5	3
  45.5	1
DB 2 MOTIF	MA0041.1	Foxd3
 -44.5	2
 -43.5	0
 -42.5	1
 -41.5	0
 -40.5	0
 -39.5	0
 -38.5	2
 -37.5	3
 -36.5	1
 -35.5	3
 -34.5	2
 -33.5	2
 -32.5	0
 -31.5	0
 -30.5	4
 -29.5	2
 -28.5	0
 -27.5	2
 -26.5	5
 -25.5	4
 -24.5	3
 -23.5	5
 -22.5	0
 -21.5	7
 -20.5	6
 -19.5	3
 -18.5	3
 -17.5	2
 -16.5	2
 -15.5	0
 -14.5	1
 -13.5	1
 -12.5	5
 -11.5	3
 -10.5	6
  -9.5	2
  -8.5	1
  -7.5	5
  -6.5	4
  -5.5	4
  -4.5	1
  -3.5	6
  -2.5	12
  -1.5	13
  -0.5	10
   0.5	9
   1.5	12
   2.5	15
   3.5	8
   4.5	4
   5.5	4
   6.5	5
   7.5	0
   8.5	4
   9.5	5
  10.5	4
  11.5	3.125
  12.5	1.125
  13.5	1.125
  14.5	2.125
  15.5	3.125
  16.5	3.125
  17.5	3.125
  18.5	0.125
  19.5	4
  20.5	0
  21.5	4
  22.5	1
  23.5	1
  24.5	2
  25.5	2
  26.5	5
  27.5	3
  28.5	0
  29.5	1
  30.5	2
  31.5	2
  32.5	1
  33.5	1
  34.5	2
  35.5	1
  36.5	2
  37.5	0
  38.5	0
  39.5	0
  40.5	1
  41.5	0
  42.5	2
  43.5	0
  44.5	1
DB 2 MOTIF	MA0046.1	HNF1A
 -43.5	0
 -42.5	0
 -41.5	2
 -40.5	2
 -39.5	2
 -38.5	2
 -37.5	0
 -36.5	1
 -35.5	0
 -34.5	0
 -33.5	1
 -32.5	1
 -31.5	1
 -30.5	1
 -29.5	0
 -28.5	1
 -27.5	0
 -26.5	0
 -25.5	1
 -24.5	1
 -23.5	0
 -22.5	4
 -21.5	1
 -20.5	0
 -19.5	0
 -18.5	4
 -17.5	0
 -16.5	2
 -15.5	0
 -14.5	4
 -13.5	1
 -12.5	1
 -11.5	1
 -10.5	0
  -9.5	1
  -8.5	0
  -7.5	2
  -6.5	4
  -5.5	1
  -4.5	3
  -3.5	1
  -2.5	1
  -1.5	6
  -0.5	2
   0.5	4
   1.5	1
   2.5	2
   3.5	2
   4.5	1
   5.5	2
   6.5	1
   7.5	3
   8.5	0
   9.5	1
  10.5	3
  11.5	3
  12.5	1
  13.5	3
  14.5	0
  15.5	2
  16.5	2
  17.5	1
  18.5	0
  19.5	0
  20.5	0
  21.5	1
  22.5	0
  23.5	1
  24.5	1
  25.5	2
  26.5	1
  27.5	2
  28.5	2
  29.5	2
  30.5	1
  31.5	2
  32.5	1
  33.5	0
  34.5	2
  35.5	2
  36.5	0
  37.5	1
  38.5	1
  39.5	1
  40.5	0
  41.5	0
  42.5	0
  43.5	3
DB 2 MOTIF	MA0063.1	Nkx2-5
 -47.0	2
 -46.0	5
 -45.0	1
 -44.0	0
 -43.0	0
 -42.0	3
 -41.0	2
 -40.0	3
 -39.0	6
 -38.0	1.5
 -37.0	4
 -36.0	2
 -35.0	1.5
 -34.0	1
 -33.0	1
 -32.0	2
 -31.0	0
 -30.0	1
 -29.0	3
 -28.0	5
 -27.0	6
 -26.0	2
 -25.0	3
 -24.0	2
 -23.0	3
 -22.0	3
 -21.0	3
 -20.0	4
 -19.0	4.5
 -18.0	3
 -17.0	3
 -16.0	1
 -15.0	1
 -14.0	4
 -13.0	1
 -12.0	1
 -11.0	7.5
 -10.0	4
  -9.0	5.5
  -8.0	2
  -7.0	3
  -6.0	2
  -5.0	4
  -4.0	7
  -3.0	8
  -2.0	5.5
  -1.0	5.5
   0.0	4
   1.0	3
   2.0	3
   3.0	2
   4.0	4
   5.0	8
   6.0	2
   7.0	1
   8.0	6
   9.0	3
  10.0	4
  11.0	4
  12.0	8.5
  13.0	3.5
  14.0	2.5
  15.0	4.5
  16.0	3
  17.0	1
  18.0	1
  19.0	3
  20.0	2
  21.0	4.5
  22.0	1
  23.0	4
  24.0	2
  25.0	5
  26.0	3
  27.0	4.5
  28.0	4
  29.0	2.5
  30.0	4.5
  31.0	1
  32.0	3
  33.0	1
  34.0	1
  35.0	2
  36.0	2
  37.0	4
  38.0	1
  39.0	3
  40.0	3
  41.0	4
  42.0	1.5
  43.0	0
  44.0	3
  45.0	7
  46.0	1
  47.0	5
DB 2 MOTIF	MA0070.1	PBX1
 -44.5	3
 -43.5	0
 -42.5	1
 -41.5	0
 -40.5	1
 -39.5	1
 -38.5	1
 -37.5	4
 -36.5	2
 -35.5	0
 -34.5	0
 -33.5	0
 -32.5	1
 -31.5	1
 -30.5	1
 -29.5	0
 -28.5	3
 -27.5	2
 -26.5	2
 -25.5	1
 -24.5	0
 -23.5	0
 -22.5	1
 -21.5	1.5
 -20.5	2
 -19.5	1
 -18.5	2
 -17.5	1
 -16.5	0
 -15.5	1
 -14.5	2.5
 -13.5	0
 -12.5	2
 -11.5	3
 -10.5	2
  -9.5	3
  -8.5	4
  -7.5	1
  -6.5	2
  -5.5	5
  -4.5	2
  -3.5	3
  -2.5	3
  -1.5	5
  -0.5	4
   0.5	2
   1.5	4
   2.5	2
   3.5	2
   4.5	0
   5.5	1
   6.5	1
   7.5	4
   8.5	0
   9.5	2
  10.5	3
  11.5	1
  12.5	2
  13.5	0
  14.5	1.5
  15.5	2.5
  16.5	1
  17.5	0
  18.5	2
  19.5	0
  20.5	0
  21.5	1
  22.5	0
  23.5	2
  24.5	2
  25.5	3
  26.5	4
  27.5	0
  28.5	1
  29.5	1
  30.5	2
  31.5	0
  32.5	2
  33.5	3
  34.5	1
  35.5	3
  36.5	1
  37.5	0
  38.5	1
  39.5	1
  40.5	1
  41.5	1
  42.5	2
  43.5	0
  44.5	2
DB 2 MOTIF	MA0075.1	Prrx2
 -48.0	0
 -47.0	1.5
 -46.0	1
 -45.0	0
 -44.0	1
 -43.0	4
 -42.0	4
 -41.0	2.33333
 -40.0	4.33333
 -39.0	3
 -38.0	2
 -37.0	2
 -36.0	1
 -35.0	0.833333
 -34.0	1.5
 -33.0	1.33333
 -32.0	2
 -31.0	2
 -30.0	0.5
 -29.0	1
 -28.0	0.5
 -27.0	1.5
 -26.0	2
 -25.0	1
 -24.0	1
 -23.0	4
 -22.0	2.5
 -21.0	1.5
 -20.0	3
 -19.0	1
 -18.0	2.5
 -17.0	3.5
 -16.0	1.5
 -15.0	1
 -14.0	1.33333
 -13.0	3.83333
 -12.0	1
 -11.0	3.5
 -10.0	3.5
  -9.0	5
  -8.0	2.5
  -7.0	0.833333
  -6.0	1.5
  -5.0	4.5
  -4.0	2
  -3.0	2
  -2.0	7
  -1.0	5.5
   0.0	5
   1.0	1
   2.0	3
   3.0	3
   4.0	1
   5.0	3.33333
   6.0	3.5
   7.0	0
   8.0	4.33333
   9.0	2.83333
  10.0	0
  11.0	5.5
  12.0	6.5
  13.0	0.5
  14.0	1
  15.0	1.5
  16.0	1
  17.0	2
  18.0	0.5
  19.0	0
  20.0	1
  21.0	0.5
  22.0	2.5
  23.0	3
  24.0	0
  25.0	0
  26.0	0
  27.0	2
  28.0	4
  29.0	1
  30.0	1
  31.0	2.5
  32.0	3
  33.0	0
  34.0	1.33333
  35.0	3.5
  36.0	1.5
  37.0	0.5
  38.0	3
  39.0	5
  40.0	2.5
  41.0	2.83333
  42.0	4.33333
  43.0	3.5
  44.0	1
  45.0	2
  46.0	0.333333
  47.0	1
  48.0	2.83333
DB 2 MOTIF	MA0077.1	SOX9
 -46.0	0
 -45.0	2
 -44.0	1
 -43.0	3
 -42.0	3
 -41.0	6
 -40.0	1
 -39.0	3.5
 -38.0	2
 -37.0	1.5
 -36.0	4
 -35.0	1
 -34.0	1.5
 -33.0	4
 -32.0	3
 -31.0	1
 -30.0	3
 -29.0	5
 -28.0	2
 -27.0	1
 -26.0	3
 -25.0	2
 -24.0	4
 -23.0	6
 -22.0	0.5
 -21.0	0
 -20.0	2
 -19.0	4
 -18.0	4
 -17.0	3
 -16.0	2
 -15.0	5.5
 -14.0	3
 -13.0	7
 -12.0	1
 -11.0	3.5
 -10.0	5
  -9.0	4
  -8.0	5
  -7.0	7
  -6.0	7
  -5.0	10
  -4.0	8
  -3.0	16.5
  -2.0	18
  -1.0	19
   0.0	27
   1.0	20
   2.0	22.5
   3.0	15
   4.0	7.5
   5.0	8
   6.0	5
   7.0	1
   8.0	9
   9.0	8
  10.0	4
  11.0	2
  12.0	7
  13.0	4.5
  14.0	5.5
  15.0	3
  16.0	3.5
  17.0	1
  18.0	3
  19.0	1.5
  20.0	5
  21.0	2
  22.0	2.5
  23.0	0
  24.0	0
  25.0	6
  26.0	2
  27.0	3.5
  28.0	1
  29.0	3
  30.0	7
  31.0	2
  32.0	1
  33.0	2
  34.0	2
  35.0	3
  36.0	0
  37.0	5
  38.0	0
  39.0	5
  40.0	5
  41.0	5
  42.0	3
  43.0	1.5
  44.0	0
  45.0	2
  46.0	3
DB 2 MOTIF	MA0084.1	SRY
 -46.0	0
 -45.0	2
 -44.0	4
 -43.0	6
 -42.0	2
 -41.0	4
 -40.0	3
 -39.0	3
 -38.0	1
 -37.0	2
 -36.0	2.5
 -35.0	5
 -34.0	2
 -33.0	4
 -32.0	2
 -31.0	3
 -30.0	1.5
 -29.0	3
 -28.0	1
 -27.0	0
 -26.0	2
 -25.0	3
 -24.0	5
 -23.0	5
 -22.0	7
 -21.0	7
 -20.0	3
 -19.0	1.5
 -18.0	2
 -17.0	4.5
 -16.0	3
 -15.0	6.5
 -14.0	2
 -13.0	6.5
 -12.0	5
 -11.0	5
 -10.0	3
  -9.0	7
  -8.0	6
  -7.0	4
  -6.0	5
  -5.0	13.5
  -4.0	13.5
  -3.0	10.5
  -2.0	14
  -1.0	20.5
   0.0	21
   1.0	24
   2.0	14
   3.0	3
   4.0	10
   5.0	5
   6.0	8
   7.0	8.5
   8.0	3
   9.0	7.5
  10.0	7
  11.0	5.5
  12.0	4
  13.0	3
  14.0	3.5
  15.0	7
  16.0	3.5
  17.0	4.5
  18.0	6
  19.0	3
  20.0	2
  21.0	5
  22.0	5
  23.0	7
  24.0	3
  25.0	3
  26.0	1
  27.0	3
  28.0	4.5
  29.0	3
  30.0	0
  31.0	2
  32.0	2
  33.0	2
  34.0	1.5
  35.0	7
  36.0	1
  37.0	6
  38.0	2
  39.0	1.5
  40.0	3
  41.0	3
  42.0	2.5
  43.0	4
  44.0	0
  45.0	2
  46.0	0
DB 2 MOTIF	MA0047.2	Foxa2
 -44.5	3
 -43.5	2
 -42.5	1
 -41.5	3
 -40.5	2
 -39.5	3
 -38.5	1
 -37.5	1
 -36.5	0
 -35.5	2
 -34.5	1
 -33.5	4
 -32.5	2
 -31.5	2
 -30.5	1
 -29.5	1
 -28.5	2
 -27.5	4
 -26.5	7
 -25.5	2
 -24.5	0
 -23.5	2
 -22.5	2
 -21.5	2
 -20.5	1
 -19.5	4
 -18.5	4
 -17.5	2
 -16.5	4
 -15.5	5
 -14.5	4
 -13.5	7
 -12.5	3
 -11.5	2
 -10.5	5
  -9.5	3
  -8.5	2
  -7.5	3
  -6.5	1
  -5.5	7
  -4.5	9
  -3.5	2
  -2.5	10
  -1.5	10
  -0.5	10
   0.5	6
   1.5	8
   2.5	11
   3.5	4
   4.5	8
   5.5	7
   6.5	9
   7.5	5
   8.5	2
   9.5	0
  10.5	4
  11.5	2
  12.5	5
  13.5	3
  14.5	4
  15.5	1
  16.5	6
  17.5	2
  18.5	6
  19.5	3
  20.5	3
  21.5	2
  22.5	3
  23.5	1
  24.5	3
  25.5	0
  26.5	1
  27.5	4
  28.5	4
  29.5	3
  30.5	5
  31.5	2
  32.5	1
  33.5	1
  34.5	3
  35.5	1
  36.5	4
  37.5	1
  38.5	4
  39.5	4
  40.5	3
  41.5	0
  42.5	1
  43.5	2
  44.5	4
DB 2 MOTIF	MA0151.1	ARID3A
 -47.5	1
 -46.5	3.33333
 -45.5	2
 -44.5	1
 -43.5	2
 -42.5	1.33333
 -41.5	2.5
 -40.5	2
 -39.5	1
 -38.5	1.5
 -37.5	2.5
 -36.5	2
 -35.5	0
 -34.5	2
 -33.5	0.833333
 -32.5	1.5
 -31.5	3.5
 -30.5	3
 -29.5	1
 -28.5	3
 -27.5	4.5
 -26.5	0.5
 -25.5	2
 -24.5	1.5
 -23.5	5.83333
 -22.5	4.83333
 -21.5	1.5
 -20.5	2
 -19.5	2.5
 -18.5	2.5
 -17.5	1.5
 -16.5	1
 -15.5	2.5
 -14.5	3.5
 -13.5	6.5
 -12.5	2
 -11.5	8
 -10.5	1.5
  -9.5	4.83333
  -8.5	4
  -7.5	5.5
  -6.5	10.5
  -5.5	8
  -4.5	7
  -3.5	13
  -2.5	16
  -1.5	16.5
  -0.5	27.6667
   0.5	29.5
   1.5	17.3333
   2.5	22.5
   3.5	15.8333
   4.5	6.5
   5.5	9
   6.5	5.5
   7.5	6.5
   8.5	7.83333
   9.5	6.83333
  10.5	8.5
  11.5	3.33333
  12.5	4
  13.5	6
  14.5	3.83333
  15.5	2.83333
  16.5	2.5
  17.5	1.5
  18.5	2.5
  19.5	3.5
  20.5	2.5
  21.5	3.5
  22.5	3
  23.5	2
  24.5	2.5
  25.5	3.5
  26.5	2.5
  27.5	3.83333
  28.5	0
  29.5	4
  30.5	2.5
  31.5	2
  32.5	0.5
  33.5	0.5
  34.5	0.5
  35.5	3.5
  36.5	3.33333
  37.5	3
  38.5	4
  39.5	1
  40.5	1.83333
  41.5	3
  42.5	5
  43.5	1.5
  44.5	1.5
  45.5	2
  46.5	1
  47.5	0
DB 2 MOTIF	MA0483.1	Gfi1b
 -45.0	1
 -44.0	1
 -43.0	1
 -42.0	0
 -41.0	2
 -40.0	1
 -39.0	3
 -38.0	0
 -37.0	2
 -36.0	1
 -35.0	1
 -34.0	1
 -33.0	1
 -32.0	1
 -31.0	0
 -30.0	0
 -29.0	0
 -28.0	0
 -27.0	2
 -26.0	2
 -25.0	0
 -24.0	4
 -23.0	1
 -22.0	4
 -21.0	0
 -20.0	3
 -19.0	1
 -18.0	2
 -17.0	2
 -16.0	1
 -15.0	3
 -14.0	2
 -13.0	0
 -12.0	1
 -11.0	3
 -10.0	3
  -9.0	0
  -8.0	2
  -7.0	2
  -6.0	1
  -5.0	1
  -4.0	1
  -3.0	3
  -2.0	4
  -1.0	4
   0.0	10
   1.0	10
   2.0	3
   3.0	2
   4.0	3
   5.0	2
   6.0	3
   7.0	0
   8.0	1
   9.0	2
  10.0	1
  11.0	1
  12.0	2
  13.0	0
  14.0	4
  15.0	0
  16.0	0
  17.0	1
  18.0	1
  19.0	0
  20.0	2
  21.0	1
  22.0	0
  23.0	1
  24.0	2
  25.0	2
  26.0	0
  27.0	2
  28.0	0
  29.0	3
  30.0	3
  31.0	2
  32.0	2
  33.0	1
  34.0	0
  35.0	2
  36.0	3
  37.0	2
  38.0	1
  39.0	1
  40.0	1
  41.0	1
  42.0	1
  43.0	2
  44.0	2
  45.0	1
DB 2 MOTIF	MA0485.1	Hoxc9
 -44.0	1
 -43.0	3
 -42.0	2
 -41.0	2
 -40.0	3
 -39.0	1
 -38.0	1
 -37.0	1
 -36.0	1
 -35.0	0
 -34.0	2
 -33.0	2
 -32.0	1
 -31.0	0
 -30.0	1
 -29.0	3
 -28.0	2
 -27.0	2
 -26.0	1
 -25.0	1
 -24.0	1
 -23.0	3
 -22.0	2
 -21.0	1
 -20.0	0
 -19.0	0
 -18.0	5
 -17.0	0
 -16.0	3
 -15.0	1
 -14.0	1
 -13.0	0
 -12.0	3
 -11.0	1
 -10.0	1
  -9.0	0
  -8.0	2
  -7.0	3
  -6.0	0
  -5.0	1
  -4.0	4
  -3.0	5
  -2.0	6
  -1.0	3
   0.0	5
   1.0	2
   2.0	0
   3.0	1
   4.0	6
   5.0	2
   6.0	2
   7.0	1
   8.0	5
   9.0	3
  10.0	2
  11.0	3
  12.0	0
  13.0	2
  14.0	2
  15.0	0
  16.0	0
  17.0	1
  18.0	1
  19.0	3
  20.0	2
  21.0	2
  22.0	1
  23.0	2
  24.0	2
  25.0	4
  26.0	3
  27.0	2
  28.0	1
  29.0	0
  30.0	0
  31.0	0
  32.0	0
  33.0	1
  34.0	1
  35.0	2
  36.0	0
  37.0	1
  38.0	0
  39.0	0
  40.0	3
  41.0	2
  42.0	1
  43.0	3
  44.0	0
DB 2 MOTIF	MA0502.1	NFYB
 -43.0	0
 -42.0	0
 -41.0	0
 -40.0	0
 -39.0	0
 -38.0	0
 -37.0	0
 -36.0	0
 -35.0	1
 -34.0	1
 -33.0	0
 -32.0	0
 -31.0	0
 -30.0	0
 -29.0	1
 -28.0	0
 -27.0	0
 -26.0	0
 -25.0	0
 -24.0	1
 -23.0	1
 -22.0	0
 -21.0	1
 -20.0	0
 -19.0	1
 -18.0	1
 -17.0	1
 -16.0	0
 -15.0	0
 -14.0	1
 -13.0	1
 -12.0	0
 -11.0	0
 -10.0	1
  -9.0	1
  -8.0	1
  -7.0	1
  -6.0	2
  -5.0	0
  -4.0	1
  -3.0	1
  -2.0	0
  -1.0	0
   0.0	1
   1.0	0
   2.0	1
   3.0	3
   4.0	0
   5.0	2
   6.0	0
   7.0	0
   8.0	0
   9.0	0
  10.0	1
  11.0	1
  12.0	0
  13.0	0
  14.0	1
  15.0	1
  16.0	1
  17.0	0
  18.0	1
  19.0	0
  20.0	3
  21.0	0
  22.0	1
  23.0	0
  24.0	1
  25.0	0
  26.0	0
  27.0	0
  28.0	2
  29.0	1
  30.0	0
  31.0	1
  32.0	1
  33.0	0
  34.0	2
  35.0	1
  36.0	0
  37.0	0
  38.0	0
  39.0	0
  40.0	0
  41.0	0
  42.0	0
  43.0	1
DB 2 MOTIF	MA0148.3	FOXA1
 -43.0	1
 -42.0	1
 -41.0	1
 -40.0	1
 -39.0	2
 -38.0	2
 -37.0	1
 -36.0	3
 -35.0	1
 -34.0	1
 -33.0	0
 -32.0	0
 -31.0	2
 -30.0	2
 -29.0	2
 -28.0	1
 -27.0	0
 -26.0	2
 -25.0	3
 -24.0	5
 -23.0	2
 -22.0	1
 -21.0	1
 -20.0	2
 -19.0	4
 -18.0	4
 -17.0	2
 -16.0	3
 -15.0	3
 -14.0	2
 -13.0	6
 -12.0	6
 -11.0	2
 -10.0	3
  -9.0	1
  -8.0	6
  -7.0	3
  -6.0	1
  -5.0	3
  -4.0	3
  -3.0	11
  -2.0	6
  -1.0	6
   0.0	9
   1.0	10
   2.0	6
   3.0	2
   4.0	3
   5.0	4
   6.0	2
   7.0	0
   8.0	2
   9.0	5
  10.0	4
  11.0	1
  12.0	2
  13.0	3
  14.0	4
  15.0	3
  16.0	4
  17.0	3
  18.0	1
  19.0	2
  20.0	0
  21.0	3
  22.0	2
  23.0	1
  24.0	2
  25.0	1
  26.0	2
  27.0	3
  28.0	3
  29.0	3
  30.0	2
  31.0	2
  32.0	1
  33.0	3
  34.0	3
  35.0	2
  36.0	4
  37.0	4
  38.0	2
  39.0	0
  40.0	3
  41.0	1
  42.0	2
  43.0	2
DB 2 MOTIF	MA0594.1	Hoxa9
 -45.0	1
 -44.0	1
 -43.0	3
 -42.0	1
 -41.0	2
 -40.0	2
 -39.0	2
 -38.0	0
 -37.0	2
 -36.0	2
 -35.0	0
 -34.0	2
 -33.0	0
 -32.0	0
 -31.0	1
 -30.0	0
 -29.0	2
 -28.0	1
 -27.0	1
 -26.0	1
 -25.0	2
 -24.0	0
 -23.0	4
 -22.0	3
 -21.0	0
 -20.0	0
 -19.0	1
 -18.0	5
 -17.0	0
 -16.0	3
 -15.0	2
 -14.0	1
 -13.0	0
 -12.0	3
 -11.0	1
 -10.0	2
  -9.0	0
  -8.0	2
  -7.0	4
  -6.0	0
  -5.0	1
  -4.0	5
  -3.0	4
  -2.0	4
  -1.0	8
   0.0	9
   1.0	7
   2.0	2
   3.0	2
   4.0	2
   5.0	3
   6.0	1
   7.0	3
   8.0	5
   9.0	2
  10.0	1
  11.0	3
  12.0	0
  13.0	2
  14.0	3
  15.0	1
  16.0	1
  17.0	2
  18.0	1
  19.0	2
  20.0	1
  21.0	2
  22.0	0
  23.0	2
  24.0	2
  25.0	4
  26.0	4
  27.0	2
  28.0	2
  29.0	1
  30.0	1
  31.0	1
  32.0	0
  33.0	2
  34.0	2
  35.0	2
  36.0	0
  37.0	3
  38.0	0
  39.0	2
  40.0	4
  41.0	0
  42.0	1
  43.0	2
  44.0	0
  45.0	0
